ВыгрузкаНаСклад,Наим. ЕТСНГ,Штабель,ПогрузкаНаСудно,"На склад, тн","На судно, тн",Склад
2019-02-23,A1,6,2019-03-21,184.246,184.246,4
2019-02-23,A1,12,2019-03-15,47978.028999999995,47978.028999999995,4
2019-02-23,A1,12,2019-03-02,1482.9355,1482.9355,4
2019-02-23,A1,19,2019-03-09,720.9785,720.9785,4
2019-02-23,A1,29,2019-03-15,21199.85,21199.85,4
2019-02-23,A1,40,2019-02-25,184.246,184.246,4
2019-02-23,C3,32,2019-03-15,1320.985,1320.985,3
2019-02-23,B2,5,2019-03-26,780.385,780.385,3
2019-02-23,B2,51,2019-03-11,566.1,566.1,3
2019-02-24,A1,46,2019-03-03,184.518,184.518,3
2019-02-24,A1,29,2019-03-15,9216.456499999998,9216.456499999998,4
2019-02-24,A1,29,2019-03-02,10982.9775,10982.9775,4
2019-02-24,C3,17,2019-02-28,184.9175,184.9175,3
2019-02-24,C3,41,2019-03-15,4552.821,4552.821,3
2019-02-24,B2,51,2019-03-11,13188.4895,13188.4895,3
2019-02-25,A1,34,2019-03-15,927.6559999999998,927.6559999999998,3
2019-02-25,A1,37,2019-03-15,16244.35,16244.35,3
2019-02-25,C3,37,2019-03-15,8122.039,8122.039,3
2019-02-25,B2,37,2019-03-15,185.5805,185.5805,3
2019-02-26,G7,30,2019-03-26,197.7355,197.7355,4
2019-02-26,A1,34,2019-03-21,568.769,568.769,3
2019-02-26,A1,34,2019-03-15,66305.60149999999,66305.60149999999,3
2019-02-26,A1,50,2019-04-07,556.087,559.691,3
2019-02-26,A1,6,2019-03-21,184.246,184.246,4
2019-02-26,A1,6,2019-03-21,184.246,184.246,4
2019-02-26,A1,6,2019-03-21,184.246,184.246,4
2019-02-26,B2,49,2019-03-24,596.938,596.938,4
2019-02-27,A1,41,2019-03-15,39742.2345,39742.2345,3
2019-02-27,A1,19,2019-03-09,22332.849,22332.849,4
2019-02-27,A1,29,2019-03-15,20942.028,20942.028,4
2019-02-27,C3,41,2019-03-15,1675.197,1675.197,3
2019-02-27,B2,51,2019-03-11,2388.2960000000003,2388.2960000000003,3
2019-02-27,B2,49,2019-03-24,17004.3095,17004.3095,4
2019-02-28,A1,41,2019-03-15,24290.96,24148.057999999997,3
2019-02-28,A1,41,2019-03-17,4301.816,4261.5345,3
2019-02-28,A1,46,2019-03-03,6000.1075,6000.1075,3
2019-02-28,A1,19,2019-03-09,556.75,556.75,4
2019-02-28,A1,19,2019-03-27,14202.922,14202.922,4
2019-02-28,A1,29,2019-03-21,2779.755,2765.6025,4
2019-02-28,A1,29,2019-03-15,40700.465,40515.147999999994,4
2019-02-28,C3,41,2019-03-15,4898.482,4898.482,3
2019-02-28,B2,51,2019-03-11,198.798,198.798,3
2019-03-01,G7,9,2019-04-14,2783.631,2783.631,4
2019-03-01,A1,34,2019-03-21,16539.418999999998,16367.923,3
2019-03-01,A1,34,2019-03-15,5786.4855,5758.24,3
2019-03-01,A1,46,2019-03-03,6385.157499999999,6385.157499999999,3
2019-03-01,A1,6,2019-03-21,23215.37,23215.37,4
2019-03-01,A1,19,2019-03-27,598.4085,598.4085,4
2019-03-01,A1,29,2019-03-21,1795.7609999999995,1795.7609999999995,4
2019-03-01,A1,29,2019-03-15,184.7815,184.7815,4
2019-03-01,C3,41,2019-03-17,386.6565,386.6565,3
2019-03-01,B2,51,2019-03-11,1780.002,1780.002,3
2019-03-01,B2,15,2019-03-18,13854.7195,13854.7195,4
2019-03-02,G7,9,2019-04-14,1742.3555,1742.3555,4
2019-03-02,E5,46,2019-03-03,3834.5115,3834.5115,3
2019-03-02,A1,10,2019-03-21,7554.204999999999,7554.204999999999,3
2019-03-02,A1,10,2019-03-21,7922.7055,7922.7055,3
2019-03-02,A1,10,2019-03-21,3869.2255,3869.2255,3
2019-03-02,A1,10,2019-03-21,2210.986,2210.986,3
2019-03-02,B2,51,2019-03-11,25198.454,25198.454,3
2019-03-02,B2,25,2019-03-26,27675.6685,27675.6685,4
2019-03-02,B2,49,2019-04-02,4151.3405,4151.3405,4
2019-03-03,A1,10,2019-03-21,7922.7055,7922.7055,3
2019-03-03,A1,10,2019-03-21,3869.2255,3869.2255,3
2019-03-03,A1,10,2019-03-21,3684.9795,3684.9795,3
2019-03-03,A1,41,2019-03-17,21056.455,21056.455,3
2019-03-03,A1,50,2019-04-07,372.2405,372.2405,3
2019-03-03,A1,52,2019-03-21,15996.812999999998,15996.812999999998,3
2019-03-03,A1,19,2019-03-27,29194.116999999995,29194.116999999995,4
2019-03-03,C3,40,2019-03-21,24014.319,24014.319,3
2019-03-03,B2,21,2019-04-02,7087.045,7087.045,3
2019-03-03,B2,51,2019-03-11,14516.6825,14516.6825,3
2019-03-03,B2,15,2019-04-14,8587.074,8503.2215,4
2019-03-03,B2,15,2019-03-18,3504.873,3403.9355,4
2019-03-04,G7,9,2019-04-14,10569.75,10569.75,4
2019-03-04,A1,10,2019-03-21,7922.7055,7922.7055,3
2019-03-04,A1,10,2019-03-21,6448.712,6448.712,3
2019-03-04,A1,41,2019-03-17,369.2995,369.2995,3
2019-03-04,A1,50,2019-04-07,1114.0355,1114.0355,3
2019-03-04,A1,52,2019-03-21,45020.7005,45020.7005,3
2019-03-04,A1,19,2019-03-27,577.048,577.048,4
2019-03-04,C3,40,2019-03-21,372.2405,372.2405,3
2019-03-04,B2,21,2019-04-02,19574.0465,19515.3115,3
2019-03-04,B2,21,2019-04-10,17254.779000000002,17129.268,3
2019-03-04,B2,15,2019-04-14,5229.4635,5174.5960000000005,4
2019-03-04,B2,15,2019-04-23,12960.3155,12831.736,4
2019-03-05,A1,52,2019-03-21,28426.413999999997,28426.413999999997,3
2019-03-05,A1,6,2019-03-21,1658.2395,1658.2395,4
2019-03-05,B2,21,2019-04-10,26642.2725,26642.2725,3
2019-03-05,B2,51,2019-03-11,2342.2345,2342.2345,3
2019-03-06,G7,9,2019-04-14,369.2995,369.2995,4
2019-03-06,A1,10,2019-03-21,4053.48,4053.48,3
2019-03-06,A1,10,2019-03-21,184.246,184.246,3
2019-03-06,A1,10,2019-03-21,184.246,184.246,3
2019-03-06,A1,10,2019-03-21,184.246,184.246,3
2019-03-06,A1,10,2019-03-21,3858.5495,3858.5495,3
2019-03-06,A1,10,2019-03-21,7554.204999999999,7554.204999999999,3
2019-03-06,A1,52,2019-03-21,29080.361500000003,28831.269,3
2019-03-06,A1,52,2019-04-02,799.8839999999999,709.2995,3
2019-03-06,A1,52,2019-03-28,20292.22,20232.5585,3
2019-03-06,A1,52,2019-03-15,5572.328,5572.328,3
2019-03-06,A1,6,2019-03-21,368.5005,368.5005,4
2019-03-06,A1,19,2019-03-27,372.2405,372.2405,4
2019-03-06,C3,40,2019-04-02,755.956,755.956,3
2019-03-06,B2,51,2019-03-11,2774.6805,2661.0609999999997,3
2019-03-06,B2,51,2019-06-12,9505.38,9434.745,3
2019-03-06,B2,15,2019-04-23,397.7405,397.7405,4
2019-03-06,B2,25,2019-03-26,597.4735,597.4735,4
2019-03-07,G7,9,2019-04-14,386.393,386.393,4
2019-03-07,A1,50,2019-04-07,5213.441,5213.441,3
2019-03-07,B2,15,2019-04-23,11863.6285,11863.6285,4
2019-03-08,G7,9,2019-04-14,984.5295,984.5295,4
2019-03-08,A1,10,2019-03-21,22109.876999999997,22109.876999999997,3
2019-03-08,A1,50,2019-04-07,1910.5789999999995,1910.5789999999995,3
2019-03-08,A1,6,2019-03-21,552.7465,552.7465,4
2019-03-08,A1,6,2019-03-21,184.246,184.246,4
2019-03-08,A1,12,2019-03-28,1674.5255,1674.5255,4
2019-03-08,A1,19,2019-03-27,568.5055,568.5055,4
2019-03-08,A1,29,2019-03-21,186.388,186.388,4
2019-03-08,A1,29,2019-03-28,2337.5595000000003,2337.5595000000003,4
2019-03-08,C3,40,2019-04-02,11678.048,11678.048,3
2019-03-08,B2,48,2019-06-12,185.5805,185.5805,3
2019-03-08,B2,25,2019-03-26,10106.3215,10106.3215,4
2019-03-08,B2,49,2019-04-18,198.934,198.934,4
2019-03-09,A1,50,2019-04-07,199.4695,199.4695,3
2019-03-09,A1,19,2019-03-27,363.6895,363.6895,4
2019-03-09,A1,29,2019-03-28,11920.638,11920.638,4
2019-03-09,C3,40,2019-04-02,185.8525,185.8525,3
2019-03-09,B2,51,2019-06-12,369.835,369.835,3
2019-03-09,B2,25,2019-03-26,198.798,198.798,4
2019-03-10,A1,29,2019-04-02,199.733,199.733,4
2019-03-11,A1,41,2019-03-30,371.433,371.433,3
2019-03-11,A1,52,2019-03-28,12080.8545,11905.0745,3
2019-03-11,A1,52,2019-04-05,30580.79,30491.625,3
2019-03-11,A1,52,2019-04-02,7298.1255,7164.139999999999,3
2019-03-11,A1,12,2019-04-05,5779.277499999999,5779.277499999999,4
2019-03-11,A1,12,2019-03-28,183.1835,183.1835,4
2019-03-11,A1,19,2019-03-27,18717.561,18717.561,4
2019-03-11,B2,15,2019-04-23,781.32,781.32,4
2019-03-11,B2,49,2019-04-18,13660.5965,13660.5965,4
2019-03-12,G7,9,2019-04-14,200.005,200.005,4
2019-03-12,G7,30,2019-03-26,25175.487,25175.487,4
2019-03-12,G7,30,2019-03-26,11273.363,11273.363,4
2019-03-12,G7,30,2019-03-26,12685.2725,12685.2725,4
2019-03-12,G7,30,2019-03-26,12532.536,12532.536,4
2019-03-12,E5,38,2019-03-29,24089.884,24089.884,3
2019-03-12,A1,50,2019-04-07,11965.773,11965.773,3
2019-03-12,A1,52,2019-03-28,4711.9664999999995,4711.9664999999995,3
2019-03-12,A1,52,2019-04-05,17316.4635,17316.4635,3
2019-03-12,A1,12,2019-04-05,7055.0,7055.0,4
2019-03-12,A1,12,2019-03-28,186.116,186.116,4
2019-03-12,A1,19,2019-03-27,370.8975,370.8975,4
2019-03-12,B2,49,2019-04-18,12627.6,12627.6,4
2019-03-13,G7,9,2019-04-14,183.9825,183.9825,4
2019-03-13,E5,38,2019-03-29,24658.925,24658.925,3
2019-03-13,A1,41,2019-03-30,6449.5109999999995,6329.9925,3
2019-03-13,A1,41,2019-04-24,368.5005,303.7645,3
2019-03-13,A1,19,2019-03-27,9061.578,9061.578,4
2019-03-13,C3,40,2019-04-05,570.639,570.639,3
2019-03-13,B2,49,2019-04-18,5346.023999999999,5269.2605,4
2019-03-13,B2,49,2019-04-27,12759.2395,12651.7485,4
2019-03-14,G7,9,2019-04-14,180.914,180.914,4
2019-03-14,E5,38,2019-03-29,2024.6065,2024.6065,3
2019-03-14,A1,41,2019-04-24,7484.25,7484.25,3
2019-03-14,A1,52,2019-04-05,6593.977,6593.977,3
2019-03-14,A1,12,2019-04-05,199.4695,199.4695,4
2019-03-14,A1,19,2019-03-27,10340.369,10340.369,4
2019-03-14,B2,14,2019-04-27,6747.385,6747.385,4
2019-03-14,B2,14,2019-04-27,6637.633,6637.633,4
2019-03-14,B2,49,2019-04-27,14531.634,14531.634,4
2019-03-15,E5,38,2019-03-29,11600.205,11600.205,3
2019-03-15,A1,50,2019-04-07,12096.877,12096.877,3
2019-03-15,A1,52,2019-03-28,5598.4995,5598.4995,3
2019-03-15,A1,52,2019-04-05,16281.869,16281.869,3
2019-03-15,A1,19,2019-03-27,40045.3105,40045.3105,4
2019-03-15,C3,40,2019-04-05,11261.0805,11261.0805,3
2019-03-15,B2,14,2019-04-27,17713.5325,17713.5325,4
2019-03-16,E5,42,2019-04-28,12550.2925,12550.2925,3
2019-03-16,A1,34,2019-04-05,23778.2655,23778.2655,3
2019-03-16,A1,34,2019-03-28,783.462,783.462,3
2019-03-16,A1,50,2019-04-07,11206.3405,11206.3405,3
2019-03-16,A1,6,2019-03-31,6817.2125,6817.2125,4
2019-03-16,A1,6,2019-03-31,5711.7195,5711.7195,4
2019-03-16,A1,6,2019-03-31,3684.9795,3684.9795,4
2019-03-16,A1,19,2019-03-27,8994.5555,8994.5555,4
2019-03-16,C3,40,2019-04-05,3367.4874999999997,3367.4874999999997,3
2019-03-16,B2,51,2019-06-12,184.246,184.246,3
2019-03-16,B2,14,2019-04-27,13862.3355,13862.3355,4
2019-03-17,G7,30,2019-04-14,13452.712,13452.712,4
2019-03-17,E5,38,2019-03-29,14443.115000000002,14443.115000000002,3
2019-03-17,E5,46,2019-03-30,17014.059,17014.059,4
2019-03-17,A1,52,2019-04-05,189.057,189.057,3
2019-03-17,A1,6,2019-03-31,3869.2255,3869.2255,4
2019-03-17,A1,6,2019-03-31,3869.2255,3869.2255,4
2019-03-17,A1,6,2019-03-31,2210.986,2210.986,4
2019-03-17,A1,6,2019-03-31,368.5005,368.5005,4
2019-03-17,A1,19,2019-03-27,35817.996999999996,35817.996999999996,4
2019-03-17,B2,51,2019-06-12,184.246,184.246,3
2019-03-17,B2,14,2019-04-27,12539.3445,12539.3445,4
2019-03-17,B2,49,2019-04-27,21757.1355,21757.1355,4
2019-03-18,G7,30,2019-04-14,198.3985,198.3985,4
2019-03-18,E5,38,2019-03-29,383.7155,383.7155,3
2019-03-18,E5,46,2019-03-30,37299.071,37299.071,4
2019-03-18,A1,34,2019-04-05,38151.2895,38151.2895,3
2019-03-18,A1,34,2019-03-28,398.939,398.939,3
2019-03-18,A1,52,2019-04-05,186.116,186.116,3
2019-03-18,A1,19,2019-03-27,30811.2335,30811.2335,4
2019-03-18,C3,40,2019-04-05,12692.8885,12692.8885,3
2019-03-19,E5,38,2019-03-29,25747.3245,25747.3245,3
2019-03-19,E5,42,2019-04-28,11551.6105,11551.6105,3
2019-03-19,A1,34,2019-04-16,15774.5125,15774.5125,3
2019-03-19,A1,52,2019-04-05,17451.316,17381.599,3
2019-03-19,A1,52,2019-04-16,4544.9415,4414.6535,3
2019-03-19,A1,16,2019-04-24,40708.3445,40708.3445,4
2019-03-19,C3,16,2019-04-24,3788.1864999999993,3733.472,4
2019-03-19,C3,16,2019-04-27,186.388,54.7145,4
2019-03-19,B2,49,2019-04-27,10817.814,10667.4915,4
2019-03-19,B2,49,2019-05-05,1198.551,1150.2115,4
2019-03-20,E5,38,2019-03-29,10512.069,10512.069,3
2019-03-20,E5,46,2019-03-30,12858.171,12858.171,4
2019-03-20,A1,34,2019-04-16,5834.6804999999995,5821.446,3
2019-03-20,A1,34,2019-04-10,15907.495,15734.086499999998,3
2019-03-20,A1,16,2019-04-24,17463.5985,17463.5985,4
2019-03-20,C3,16,2019-04-27,11601.276,11601.276,4
2019-03-20,B2,14,2019-05-05,13038.014,13038.014,4
2019-03-21,A1,34,2019-04-10,16694.697,16694.697,3
2019-03-21,A1,52,2019-04-10,13675.0125,13675.0125,3
2019-03-21,A1,16,2019-04-24,12355.6255,12355.6255,4
2019-03-21,C3,16,2019-04-27,1691.0835,1691.0835,4
2019-03-21,B2,14,2019-05-05,12376.459,12376.459,4
2019-03-22,E5,42,2019-04-28,24037.5495,24037.5495,3
2019-03-22,A1,50,2019-04-07,15213.623,15213.623,3
2019-03-22,A1,52,2019-04-10,43917.613,43917.613,3
2019-03-22,A1,52,2019-03-28,199.4695,199.4695,3
2019-03-22,C3,40,2019-04-10,12976.066,12976.066,3
2019-03-22,B2,49,2019-05-05,12532.1365,12532.1365,4
2019-03-23,E5,42,2019-04-28,12069.643,12069.643,3
2019-03-23,A1,50,2019-04-07,13975.683,13975.683,3
2019-03-23,A1,6,2019-03-31,2947.9869999999996,2947.9869999999996,4
2019-03-23,A1,6,2019-03-31,1473.9934999999998,1473.9934999999998,4
2019-03-23,B2,49,2019-05-05,24700.847,24700.847,4
2019-03-24,G7,30,2019-04-14,566.6355,566.6355,4
2019-03-24,E5,38,2019-03-29,15314.824,15314.824,3
2019-03-24,E5,42,2019-04-28,12604.768999999998,12604.768999999998,3
2019-03-24,A1,52,2019-04-10,9556.9155,9151.6185,3
2019-03-24,A1,52,2019-04-16,25161.0625,25012.814,3
2019-03-24,C3,40,2019-04-16,12056.825,12056.825,3
2019-03-25,E5,38,2019-03-29,557.957,557.957,3
2019-03-25,A1,16,2019-04-24,1836.3485,1836.3485,4
2019-03-25,C3,16,2019-04-27,3163.071,3163.071,4
2019-03-26,E5,38,2019-03-29,186.388,186.388,3
2019-03-26,C3,40,2019-04-16,6704.1285,6704.1285,3
2019-03-27,E5,42,2019-04-28,399.4745,399.4745,3
2019-03-27,E5,46,2019-03-30,186.5155,186.5155,4
2019-03-27,A1,34,2019-04-16,14619.218,14619.218,3
2019-03-27,A1,50,2019-04-07,186.116,186.116,3
2019-03-27,A1,16,2019-04-24,184.518,184.518,4
2019-03-27,A1,22,2019-04-12,15357.953,15277.3135,4
2019-03-27,A1,22,2019-03-29,12962.7125,12856.8365,4
2019-03-27,C3,16,2019-04-27,3342.7865,3342.7865,4
2019-03-27,B2,5,2019-04-14,19482.731,19482.731,3
2019-03-27,B2,25,2019-04-14,953.955,953.955,4
2019-03-28,E5,38,2019-03-29,3090.5744999999997,3090.5744999999997,3
2019-03-28,A1,34,2019-04-16,13404.7805,13404.7805,3
2019-03-28,A1,50,2019-04-07,12733.476,12733.476,3
2019-03-28,A1,16,2019-04-24,26527.31,26527.31,4
2019-03-28,A1,22,2019-04-12,13765.002,13765.002,4
2019-03-28,A1,22,2019-04-12,14408.673,14408.673,4
2019-03-28,C3,16,2019-04-27,4826.793,4826.793,4
2019-03-28,B2,5,2019-04-14,12532.672,12532.672,3
2019-03-28,B2,25,2019-04-14,5887.287,5887.287,4
2019-03-29,E5,24,2019-04-28,13792.508,13792.508,4
2019-03-29,E5,46,2019-03-30,374.51,374.51,4
2019-03-29,A1,22,2019-04-12,12568.5845,12568.5845,4
2019-03-29,B2,24,2019-04-28,12583.4,12583.4,4
2019-03-29,B2,25,2019-04-14,5746.5695,5746.5695,4
2019-03-30,E5,22,2019-04-12,11136.3855,11136.3855,4
2019-03-30,A1,34,2019-04-16,6340.702499999999,6340.702499999999,3
2019-03-30,A1,16,2019-04-24,2034.4835,2034.4835,4
2019-03-30,A1,19,2019-04-19,1552.2275,1552.2275,4
2019-03-30,A1,19,2019-04-10,14288.372499999998,14288.372499999998,4
2019-03-30,A1,22,2019-04-12,27427.596,27427.596,4
2019-03-30,C3,16,2019-04-27,3529.7015,3529.7015,4
2019-03-30,B2,5,2019-04-14,14723.8955,14723.8955,3
2019-03-30,B2,24,2019-04-28,12436.536999999998,12436.536999999998,4
2019-03-31,E5,24,2019-04-28,599.2075,599.2075,4
2019-03-31,A1,4,2019-04-12,11761.6285,11761.6285,3
2019-03-31,A1,34,2019-04-16,17784.031499999997,17784.031499999997,3
2019-03-31,A1,50,2019-04-07,1149.285,1149.285,3
2019-03-31,A1,19,2019-04-19,368.5005,368.5005,4
2019-03-31,A1,19,2019-04-10,372.2405,372.2405,4
2019-03-31,A1,22,2019-04-12,15912.705500000002,15912.705500000002,4
2019-03-31,B2,24,2019-04-28,12583.4,12583.4,4
2019-04-01,E5,37,2019-04-24,185.317,185.317,3
2019-04-01,A1,4,2019-04-12,743.937,743.937,3
2019-04-01,A1,19,2019-04-10,186.116,186.116,4
2019-04-01,A1,27,2019-04-10,372.2405,372.2405,4
2019-04-01,A1,27,2019-04-19,11810.359,11810.359,4
2019-04-01,C3,40,2019-04-16,555.2795,555.2795,3
2019-04-02,E5,4,2019-04-12,3233.1704999999997,3233.1704999999997,3
2019-04-02,E5,22,2019-04-12,398.67549999999994,398.67549999999994,4
2019-04-02,E5,24,2019-04-28,11953.482,11953.482,4
2019-04-02,A1,4,2019-04-12,15760.768000000002,15760.768000000002,3
2019-04-02,A1,34,2019-04-16,199.3335,199.3335,3
2019-04-02,A1,50,2019-04-07,996.013,996.013,3
2019-04-02,A1,52,2019-04-16,199.3335,199.3335,3
2019-04-02,A1,22,2019-04-12,370.8975,370.8975,4
2019-04-02,A1,27,2019-04-10,2244.102,2126.955,4
2019-04-02,A1,27,2019-04-19,23847.158,23778.189,4
2019-04-03,E5,4,2019-05-05,200.141,200.141,3
2019-04-03,E5,4,2019-04-12,6497.5785,6497.5785,3
2019-04-03,E5,37,2019-04-24,384.9225,384.9225,3
2019-04-03,A1,4,2019-04-12,569.568,569.568,3
2019-04-03,A1,50,2019-04-07,199.733,199.733,3
2019-04-03,A1,16,2019-04-24,16012.036499999998,16012.036499999998,4
2019-04-03,A1,27,2019-04-19,372.504,372.504,4
2019-04-03,C3,16,2019-04-27,1299.7605,1299.7605,4
2019-04-03,B2,24,2019-04-28,199.733,199.733,4
2019-04-03,B2,49,2019-05-05,204.0085,204.0085,4
2019-04-04,E5,42,2019-04-28,596.8104999999999,596.8104999999999,3
2019-04-04,E5,45,2019-04-24,12625.73,12653.763,3
2019-04-04,A1,4,2019-04-12,13611.458,13611.458,3
2019-04-04,A1,16,2019-04-24,26207.6845,26207.6845,4
2019-04-04,A1,22,2019-04-12,186.5155,186.5155,4
2019-04-04,A1,27,2019-04-19,25943.054,25943.054,4
2019-04-04,C3,16,2019-04-27,7476.634000000001,7476.634000000001,4
2019-04-04,C3,16,2019-04-24,368.2285,368.2285,4
2019-04-04,B2,42,2019-04-28,11888.066,11888.066,3
2019-04-04,B2,24,2019-04-28,11926.52,11926.52,4
2019-04-04,B2,25,2019-04-14,184.246,184.246,4
2019-04-05,A1,4,2019-04-12,12027.9845,12027.9845,3
2019-04-05,A1,16,2019-04-24,4980.864,4980.864,4
2019-04-05,B2,5,2019-04-14,8869.5885,8869.5885,3
2019-04-06,E5,45,2019-04-24,733.924,755.021,3
2019-04-06,A1,34,2019-04-16,21730.828,21535.0985,3
2019-04-06,A1,34,2019-04-25,6576.62,6572.6165,3
2019-04-06,A1,52,2019-04-16,200.141,200.141,3
2019-04-06,A1,52,2019-04-25,199.4695,199.4695,3
2019-04-06,A1,16,2019-04-24,13369.803,13369.803,4
2019-04-06,A1,27,2019-04-19,558.3565,558.3565,4
2019-04-06,B2,5,2019-04-14,13733.6285,13733.6285,3
2019-04-06,B2,51,2019-06-12,184.246,184.246,3
2019-04-06,B2,24,2019-04-28,11878.988,11878.988,4
2019-04-06,B2,24,2019-04-28,12005.553,12005.553,4
2019-04-06,B2,49,2019-05-05,385.05,385.05,4
2019-04-07,E5,45,2019-05-12,366.095,234.0645,3
2019-04-07,E5,45,2019-04-24,567.4345000000001,517.089,3
2019-04-07,A1,4,2019-04-12,11225.304,11225.304,3
2019-04-07,A1,16,2019-04-24,57246.6925,57246.6925,4
2019-04-07,A1,22,2019-04-12,186.5155,186.5155,4
2019-04-07,A1,27,2019-04-19,568.5055,568.5055,4
2019-04-07,C3,16,2019-04-27,6161.6585000000005,6161.6585000000005,4
2019-04-07,B2,5,2019-04-14,198.934,198.3985,3
2019-04-07,B2,5,2019-06-08,198.934,0.5355,3
2019-04-07,B2,24,2019-04-28,11966.8355,11860.475,4
2019-04-07,B2,24,2019-06-21,1797.631,1704.2585,4
2019-04-07,B2,49,2019-05-05,1165.707,1165.707,4
2019-04-08,E5,45,2019-04-24,586.2620000000001,586.2620000000001,3
2019-04-08,E5,45,2019-05-12,1287.206,1287.206,3
2019-04-08,A1,4,2019-04-12,1539.5455,1539.5455,3
2019-04-08,A1,4,2019-04-12,12475.127,12475.127,3
2019-04-08,A1,46,2019-04-16,5197.291,5091.789,3
2019-04-08,A1,46,2019-04-25,1998.0355,1903.6685,3
2019-04-08,A1,52,2019-04-25,1602.165,1602.165,3
2019-04-08,A1,52,2019-04-16,11599.9415,11599.9415,3
2019-04-08,A1,16,2019-04-27,10148.3795,10148.3795,4
2019-04-08,A1,16,2019-04-24,13276.8725,13276.8725,4
2019-04-08,A1,27,2019-04-19,183.447,183.447,4
2019-04-08,C3,40,2019-04-25,1876.4005,1736.5585,3
2019-04-08,C3,40,2019-04-16,3971.896999999999,3912.5415,3
2019-04-08,C3,16,2019-04-27,2235.2875,2235.2875,4
2019-04-08,C3,16,2019-04-24,1844.6275,1844.6275,4
2019-04-09,E5,45,2019-05-12,185.317,185.317,3
2019-04-09,E5,45,2019-04-24,199.733,199.733,3
2019-04-09,A1,4,2019-04-12,2190.6965,2190.6965,3
2019-04-09,A1,46,2019-04-16,12144.681,12144.681,3
2019-04-09,A1,55,2019-04-20,5343.219,5343.219,3
2019-04-09,A1,55,2019-04-20,2395.2405,2395.2405,3
2019-04-09,A1,55,2019-04-20,6817.2125,6817.2125,3
2019-04-09,A1,55,2019-04-20,4053.48,4053.48,3
2019-04-09,A1,55,2019-04-20,184.246,184.246,3
2019-04-09,A1,55,2019-04-20,7922.7055,7922.7055,3
2019-04-09,A1,55,2019-04-20,7922.7055,7922.7055,3
2019-04-09,A1,55,2019-04-20,184.246,184.246,3
2019-04-09,A1,16,2019-04-27,12492.6115,12492.6115,4
2019-04-09,A1,22,2019-04-12,185.317,185.317,4
2019-04-09,A1,27,2019-04-19,17067.3285,17067.3285,4
2019-04-09,C3,16,2019-04-27,6324.0085,6324.0085,4
2019-04-09,B2,24,2019-06-21,798.9490000000001,798.9490000000001,4
2019-04-10,A1,46,2019-05-01,6190.362999999999,6190.362999999999,3
2019-04-10,A1,46,2019-04-16,2237.4210000000003,2237.4210000000003,3
2019-04-10,A1,46,2019-04-25,31814.726499999997,31614.7215,3
2019-04-10,A1,46,2019-05-01,9907.2515,9907.2515,3
2019-04-10,A1,46,2019-04-25,3427.4294999999997,3427.4294999999997,3
2019-04-10,A1,52,2019-04-25,189.5925,189.5925,3
2019-04-10,A1,55,2019-04-20,1473.9934999999998,1473.9934999999998,3
2019-04-10,A1,55,2019-04-20,7922.7055,7922.7055,3
2019-04-10,A1,55,2019-04-20,2763.7324999999996,2763.7324999999996,3
2019-04-10,A1,16,2019-04-27,11399.401,11399.401,4
2019-04-10,A1,22,2019-04-12,754.6215,593.47,4
2019-04-10,A1,22,2019-05-02,1486.14,1462.1105,4
2019-04-10,A1,22,2019-05-02,186.5155,186.5155,4
2019-04-10,A1,22,2019-05-05,11443.193,11443.193,4
2019-04-10,A1,27,2019-04-19,14051.792,14051.792,4
2019-04-10,A1,29,2019-05-02,12581.802,12581.802,4
2019-04-10,C3,16,2019-04-27,186.6515,186.6515,4
2019-04-10,B2,5,2019-06-08,12681.0055,12681.0055,3
2019-04-11,E5,45,2019-05-12,178.3725,178.3725,3
2019-04-11,E5,46,2019-05-01,11931.586,11931.586,3
2019-04-11,A1,4,2019-05-05,560.7620000000001,560.7620000000001,3
2019-04-11,A1,46,2019-04-25,12624.523,12624.523,3
2019-04-11,A1,46,2019-05-01,186.116,186.116,3
2019-04-11,A1,55,2019-04-20,1842.494,1842.494,3
2019-04-11,A1,55,2019-04-20,1289.7389999999998,1289.7389999999998,3
2019-04-11,A1,55,2019-04-20,3316.479,3316.479,3
2019-04-11,A1,55,2019-04-20,6632.9664999999995,6632.9664999999995,3
2019-04-11,A1,55,2019-04-20,184.246,184.246,3
2019-04-11,A1,29,2019-05-02,21272.882,21272.882,4
2019-04-11,B2,5,2019-06-08,381.8455,381.8455,3
2019-04-12,A1,4,2019-05-02,20773.405,20773.405,3
2019-04-12,A1,4,2019-05-05,571.438,571.438,3
2019-04-12,A1,46,2019-04-25,27803.9675,27803.9675,3
2019-04-12,A1,46,2019-05-01,371.0335,371.0335,3
2019-04-12,A1,55,2019-04-20,4974.7185,4974.7185,3
2019-04-12,A1,55,2019-04-20,5711.7195,5711.7195,3
2019-04-12,A1,29,2019-05-02,27495.8255,27495.8255,4
2019-04-12,C3,16,2019-04-27,185.0535,185.0535,4
2019-04-12,B2,5,2019-06-08,10500.5855,10500.5855,3
2019-04-12,B2,16,2019-05-08,185.317,185.317,4
2019-04-13,E5,46,2019-05-01,27797.031499999997,27797.031499999997,3
2019-04-13,A1,4,2019-05-02,7472.4945,7472.4945,3
2019-04-13,A1,4,2019-05-02,199.86899999999997,199.86899999999997,3
2019-04-13,A1,46,2019-05-01,13079.409,13079.409,3
